url,Bedrooms,Bathrooms,Balconies,Carpet area,Loading,Developer,Project,Status,Transaction type,Floor,Car parking,Price Breakup,Unnamed: 13,Facilities,Address,Landmarks,Facing,Overlooking,Flooring,Water Availability,Status of Electricity,Lift,Age of Construction,Furnishing,Authority Approval,Floors allowed for construction,Type of Ownership,Brokerage Response,Loan Offered by,Amenities,Super area,Furnished status,RERA ID,Possession by,Car Parking,Puja Room,Plot area,Store Room,Units Available,Servant Room,Balcony,Bathroom,Study Room,Lifts,Location_Score
https://www.magicbricks.com/propertyDetails/3-BHK-90-Sq-yrd-Builder-Floor-Apartment-FOR-Sale-Raja-Puri-in-New-Delhi&id=4d423539343437333237,3 See Dimensions,2.0,,90 sqyrd,,,,Ready to Move,"New Property
Free Legal Title Check",2 (Out of 4 Floors),2 Covered,"₹ 45.0 Lac ₹ 3,15,000 Approx. Registration Charges ₹ 500 Monthly
See Other Charges",,"Lift, Reserved Parking, Security, Water Storage, Intercom Facility, RO Water System","raja puri, Raja Puri, New Delhi - Dwarka, Delhi NCR",pathak nursing home,South,Main Road,"Granite, Marble, Vitrified, Wooden",6 Hours Available,No/Rare Powercut,1,New Construction,Semi-Furnished,Developer,,Freehold,,,,,Semi-Furnished,,,,,200 sqyrd,,2.0,,1.0,,,,6.0
https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Sale-Dilshad-Garden-in-New-Delhi&id=4d423539393835373139,2 See Dimensions,,,750 sqft,6%,Delhi Development Authority DDA,DDA Pocket JK,Ready to Move,"Resale
Free Legal Title Check",2 (Out of 3 Floors),2 Open,₹ 70.0 Lac ₹ 1.0 Lac Monthly,,"Park, Reserved Parking, Vaastu Compliant, Visitor Parking, Piped Gas","96 c, 2nd floor, pocket j&k., Dilshad Garden, New Delhi - East, Delhi NCR","Close to dilshad garden metro station, red cross hospital.","East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Main Road","Mosaic, Ceramic Tiles",12 Hours Available,No/Rare Powercut,,Above 20 years,Semi-Furnished,RWA/Co-operative Housing Society,,Freehold,,,"Jogging and Strolling Track
Cycling & Jogging Track
Park
Rain Water Harvesting
Water Storage
Security
View all Amenities",,,,,,,,,1.0,,1.0,1.0,,,10.0
https://www.magicbricks.com/propertyDetails/2-BHK-920-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Krishna-Nagar-Safdarjung-Enclave-in-New-Delhi&id=4d423532383830343637,2,2.0,,890 sqft,3%,,,Ready to Move,"Resale
Free Legal Title Check",1 (Out of 4 Floors),1 Covered,₹ 82.0 Lac,,"Park, Reserved Parking, Water Storage, Vaastu Compliant, Visitor Parking, Internet/Wi-Fi Connectivity, DTH Television Facility, Piped Gas","Krishna Nagar-Safdarjung Enclave, New Delhi - South, Delhi NCR",Near Saint Mary's School,North - East,,Marble,24 Hours Available,No/Rare Powercut,,5 to 10 years,Semi-Furnished,,,Freehold,,,,,Semi-Furnished,,,,,,,,,1.0,,,,6.0
https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Chhattarpur-in-New-Delhi&id=4d423539303833343239,2 See Dimensions,2.0,,700 sqft,12%,,,Ready to Move,"New Property
Free Legal Title Check",2 (Out of 4 Floors),1 Covered,"₹ 37.0 Lac ₹ 2,59,000 Approx. Registration Charges
See Other Charges",,"Lift, Security, Water Storage, Piped Gas, Full Glass Wall","Chhattarpur, Chhattarpur, New Delhi - South, Delhi NCR","Near by main road, main market, chhattarpur metro station.",East,Main Road,"Ceramic Tiles, Granite, Marble, Vitrified, Wooden",24 Hours Available,No/Rare Powercut,1,New Construction,Semi-Furnished,Developer,,Freehold,Brokers please do not contact,,,,Semi-Furnished,,,,,900 sqft,,4.0,,1.0,,,,4.0
https://www.magicbricks.com/propertyDetails/2-BHK-650-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Rohini-Sector-7-in-New-Delhi&id=4d423539353330343839,2 See Dimensions,2.0,,600 sqft,7%,,,Ready to Move,"Resale
Free Legal Title Check",1 (Out of 4 Floors),None,₹ 67.0 Lac,,"Park, Security","Sector 7 Rohini, New Delhi - Rohini, Delhi NCR",Near By shiv mandir,North - East,"Garden/Park, Main Road","Marble, Normal Tiles/Kotah Stone",,,,5 to 10 years,Semi-Furnished,,,Freehold,,,,,Semi-Furnished,,,,,,,,,1.0,,,,7.0
https://www.magicbricks.com/propertyDetails/2-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-Vasant-Kunj-in-New-Delhi&id=4d423630323031373731,2,2.0,2.0,,,,D7 Vasant Kunj Apartment,Ready to Move,"New Property
Free Legal Title Check",2 (Out of 4 Floors),None,₹ 1.90 Cr,,"Power Back Up, Lift, Club House, Park, Reserved Parking, Security, Water Storage, Service/Goods Lift, Visitor Parking, Maintenance Staff, Waste Disposal, Laundry Service, Jogging and Strolling Track, Outdoor Tennis Courts","Vasant Kunj, New Delhi - South, Delhi NCR",,"North - East
Talk to our best Vastu Consultants to get instant solution. View Consultants",Garden/Park,Vitrified,,,,5 to 10 years,Semi-Furnished,,,Freehold,,,,1250 sqft,,,,,,,,,,,,1.0,,6.0
https://www.magicbricks.com/propertyDetails/3-BHK-900-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nawada-in-New-Delhi&id=4d423537343630393439,3,2.0,2.0,100 sqyrd,88%,,,Ready to Move,"Resale
Free Legal Title Check",1 (Out of 4 Floors),None,"₹ 45.0 Lac ₹ 3,15,000 Approx. Registration Charges
See Other Charges",,Reserved Parking,"Sainik nagar near nawada metro station., Nawada, New Delhi - West, Delhi NCR",,,,,,,,5 to 10 years,Unfurnished,,,Freehold,,,,,Unfurnished,,,,,,,,,,,,,6.0
https://www.magicbricks.com/propertyDetails/3-BHK-1125-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Narain-Vihar-in-New-Delhi&id=4d423439383330363934,3,3.0,2.0,1125 sqft,,,,Ready to Move,"Resale
Free Legal Title Check",2 (Out of 4 Floors),None,"₹ 1.35 Cr ₹ 9,45,000 Approx. Registration Charges
See Other Charges",,,"c-152, 2nd floor c-block naraina vihar, Narain Vihar, New Delhi - West, Delhi NCR",,,"Garden/Park, Main Road",Marble,24 Hours Available,No/Rare Powercut,,New Construction,Semi-Furnished,Delhi Development Authority,,Freehold,,,,,Semi-Furnished,,,,,,,,,,,,,4.0
https://www.magicbricks.com/propertyDetails/3-BHK-1150-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Mandi-in-New-Delhi&id=4d423539393732333833,3,2.0,2.0,1100 sqft,4%,,,Ready to Move,"Resale
Free Legal Title Check",1 (Out of 4 Floors),None,₹ 55.0 Lac,,,"1st Floor, Mandi, New Delhi - South, Delhi NCR",,,,,,,,10 to 15 years,Semi-Furnished,,,,,,,,Semi-Furnished,,,,,,,,,,,,,2.0
https://www.magicbricks.com/propertyDetails/3-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Rohini-Sector-24-in-New-Delhi&id=4d423539393733353131,3 See Dimensions,2.0,,1100 sqft,8%,,,Ready to Move,"Resale
Free Legal Title Check",2 (Out of 3 Floors),1 Open,₹ 1.05 Cr ₹ 500 Monthly,,"Park, Reserved Parking, Security, Water Storage, Visitor Parking, Maintenance Staff, Waste Disposal, Internet/Wi-Fi Connectivity, DTH Television Facility, Piped Gas, Jogging and Strolling Track","Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",Near by Shri Balaji Babosa Mandir,North,"Garden/Park, Main Road","Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,,10 to 15 years,Furnished,Development Authority,,Freehold,,,,,Furnished,,,,,,,1.0,,1.0,,1.0,,7.0
https://www.magicbricks.com/propertyDetails/3-BHK-1090-Sq-ft-Multistorey-Apartment-FOR-Sale-Param-Puri-in-New-Delhi&id=4d423533333039393237,3 See Dimensions,2.0,,950 sqft,12%,,,Ready to Move,"Resale
Free Legal Title Check",1 (Out of 4 Floors),None,"₹ 47.0 Lac ₹ 6,75,157 Stamp Duty, Registration Charges
See Other Charges",,"Lift, Reserved Parking, Security, Water Storage, Vaastu Compliant, Service/Goods Lift, Air Conditioned, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Laundry Service, Internet/Wi-Fi Connectivity, DTH Television Facility, RO Water System","S Block Param Puri, Near Sanjeevni Modal School, Param Puri, New Delhi - West, Delhi NCR",Near Sanjeevni Modal School,North,Main Road,Vitrified,,,,Less than 5 years,Semi-Furnished,Developer,,Freehold,,,,,Semi-Furnished,,,,,,,,,1.0,,,,10.0
https://www.magicbricks.com/propertyDetails/3-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Uttam-Nagar-in-New-Delhi&id=4d423538313934313031,3,2.0,,,,OM Builders,Om Builders Floor,Ready to Move,"Resale
Free Legal Title Check",3 (Out of 4 Floors),None,"₹ 50.0 Lac ₹ 4,65,219 Stamp Duty, Registration Charges
See Other Charges",,,"Uttam Nagar, New Delhi, Uttam Nagar, New Delhi - West, Delhi NCR",,,,,,,,Less than 5 years,Semi-Furnished,,,,,,"Visitor Parking
Waste Disposal
Rain Water Harvesting
Water Storage
Gymnasium
Security
View all Amenities",900 sqft,,,,,,,,,,1.0,,,,9.0
https://www.magicbricks.com/propertyDetails/3-BHK-1764-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Savita-Vihar-in-New-Delhi&id=4d423535343336393333,3 See Dimensions,3.0,,1350 sqft,23%,,,Ready to Move,"Resale
Free Legal Title Check",Ground (Out of 4 Floors),None,₹ 2.25 Cr,,"Lift, Park, Reserved Parking, Water Storage, Visitor Parking","House No - 40, Ground Floor, Savita Vihar Near Yojna Vihar Delhi - 92, Savita Vihar, New Delhi - East, Delhi NCR",Near By Anand Vihar Metro Station,North,"Garden/Park, Main Road","Marble, Normal Tiles/Kotah Stone",,,,5 to 10 years,Semi-Furnished,Developer,,Power Of Attorney,,,,,Semi-Furnished,,,,1.0,,,1.0,,1.0,,,,6.0
https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Builder-Floor-Apartment-FOR-Sale-South-Extension-1-in-New-Delhi&id=4d423539373730373433,3,3.0,,1500 sqft,16%,,,Ready to Move,"New Property
Free Legal Title Check",Ground (Out of 4 Floors),1 Open,"₹ 2.75 Cr ₹ 19,25,000 Approx. Registration Charges
See Other Charges",,"Power Back Up, Reserved Parking, Security, Water Storage, Vaastu Compliant, Air Conditioned, Visitor Parking, Waste Disposal, Internet/Wi-Fi Connectivity, DTH Television Facility, RO Water System, House help accommodation","House no 36 Block H South Extension 1 New Delhi, South Extension 1, New Delhi - South, Delhi NCR",Nearby South Extension Metro Station,North - West,,"Ceramic Tiles, Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,,Above 20 years,Semi-Furnished,,,Freehold,,,,,Semi-Furnished,,,,,,,,,1.0,,,,9.0
https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Safdarjung-Enclave-in-New-Delhi&id=4d423539353237333231,3 See Dimensions,3.0,2.0,1650 sqft,8%,,,Ready to Move,"New Property
Free Legal Title Check",2 (Out of 4 Floors),2 Covered,"₹ 3.75 Cr ₹ 26,25,000 Approx. Registration Charges ₹ 3,000 Monthly
See Other Charges",,"Lift, Park, Reserved Parking, Water Storage, Vaastu Compliant, Air Conditioned, Intercom Facility, Piped Gas, House help accommodation","B-4., Safdarjung Enclave, New Delhi - South, Delhi NCR","Rajinder da Dhaba, DLTA Tennis courts, Safdarjung club",North - East,Garden/Park,"Wooden, Marble, Granite",24 Hours Available,No/Rare Powercut,1,New Construction,Unfurnished,Municipal Corporation of Delhi,,Freehold,,,,,Unfurnished,,,,1.0,2160 sqft,1.0,,1.0,,,,,8.0
https://www.magicbricks.com/propertyDetails/3-BHK-1633-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Moti-Nagar-in-New-Delhi&id=4d423538313939383739,3,3.0,4.0,1133 sqft,30%,DLF Ltd.,DLF Capital Greens,Ready to Move,"Resale
Free Legal Title Check",12 (Out of 29 Floors),2 Covered,"₹ 1.95 Cr ₹ 13,64,975 Stamp Duty, Registration Charges ₹ 7,000 Monthly
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Air Conditioned, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Laundry Service, Internet/Wi-Fi Connectivity, DTH Television Facility, Banquet Hall, Jogging and Strolling Track","Moti Nagar, Shivaji Marg, New Delhi, New Moti Nagar, New Delhi - West, Delhi NCR","Moti Nagar And Inder Lok Metro Station , CTC Mall","North
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Pool, Main Road","Ceramic Tiles, Wooden",24 Hours Available,No/Rare Powercut,3,Less than 5 years,Semi-Furnished,Delhi Development Authority,,Freehold,,,"Convenience Leisure Environment Security Sports
Power Back Up
Waste Disposal
Laundry Service
Internet/Wi-Fi Connectivity
DTH Television Facility
Banquet Hall
Flower Gardens
Indoor Games Room
Indoor Squash & Badminton Courts
Kids Play Area
Kids Play Pool With Water Slides
Outdoor Tennis Courts
Cycling & Jogging Track
Maintenance Staff
Intercom Facility
Lift
Rain Water Harvesting
Club House
Swimming Pool
Gymnasium
Park
Reserved Parking
Fire Fighting Equipment
Visitor Parking
Security
Water Storage
Air Conditioned
Multipurpose Hall
Multipurpose Courts
Vaastu Compliant
Jogging and Strolling Track
CCTV Camera",,,,,,,,,25.0,,,,,,6.0
https://www.magicbricks.com/propertyDetails/2-BHK-52-Sq-m-Builder-Floor-Apartment-FOR-Sale-Rohini-Sector-3-in-New-Delhi&id=4d423535333334393633,2,2.0,,52 sqm,,,,Ready to Move,"Resale
Free Legal Title Check",2 (Out of 3 Floors),None,"₹ 56.0 Lac ₹ 3,92,000 Approx. Registration Charges
See Other Charges",,,"New Delhi, Sector 3 Rohini, New Delhi - Rohini, Delhi NCR",,,,,,,,Less than 5 years,Semi-Furnished,,,Freehold,,,,,Semi-Furnished,,,,,,,,,1.0,,,,8.0
https://www.magicbricks.com/propertyDetails/2-BHK-100-Sq-yrd-Builder-Floor-Apartment-FOR-Sale-Prakash-Mohalla-in-New-Delhi&id=4d423538383939353431,2,,,100 sqyrd,,,,Ready to Move,"Resale
Free Legal Title Check",Ground (Out of 4 Floors),None,"₹ 70.0 Lac ₹ 4,90,000 Approx. Registration Charges
See Other Charges",,"Vaastu Compliant, Air Conditioned, Internet/Wi-Fi Connectivity, DTH Television Facility","Prakash Mohalla, New Delhi - South, Delhi NCR","Nehru Place, National Heart Institute,",East,,,,,,15 to 20 years,Unfurnished,,,Freehold,,,,,Unfurnished,,,,,,,,,1.0,1.0,,,10.0
https://www.magicbricks.com/propertyDetails/3-BHK-3300-Sq-ft-Multistorey-Apartment-FOR-Sale-Chattarpur-Enclave-in-New-Delhi&id=4d423538313636373733,3,3.0,3.0,1700 sqft,48%,,,,"Resale
Free Legal Title Check",10 (Out of 26 Floors),None,"₹ 5.40 Cr ₹ 37,79,853 Stamp Duty, Registration Charges ₹ 5 Monthly
See Other Charges",,"Lift, Club House, Swimming Pool, Gymnasium, Reserved Parking, Security, Service/Goods Lift, Air Conditioned, Banquet Hall, Cafeteria/Food Court, Jogging and Strolling Track, Outdoor Tennis Courts","SSN Marg, Sat Bari Chattarpur, New Delhi, Delhi 110074, Chattarpur Enclave, New Delhi - South, Delhi NCR",4 km to Mehrauli-Gurugram road (148A Highway).,East,"Garden/Park, Pool, Main Road","Ceramic Tiles, Marble",,,,Under Construction,Unfurnished,Development Authority,,Freehold,,,,,Unfurnished,,,,,,1.0,1.0,1.0,,,,,6.0
https://www.magicbricks.com/propertyDetails/3-BHK-1350-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Neb-Sarai-in-New-Delhi&id=4d423539373130363431,3,2.0,3.0,1350 sqft,,,,Ready to Move,"Resale
Free Legal Title Check",1 (Out of 3 Floors),None,"₹ 60.0 Lac ₹ 4,20,000 Approx. Registration Charges
See Other Charges",,"Park, Piped Gas","E block, paryavaran complex, Neb Sarai, New Delhi - South, Delhi NCR",shiv shakti Mandir,East,Garden/Park,,,,,5 to 10 years,Unfurnished,,,Freehold,,,,,Unfurnished,,,,,,,,,,,,,10.0
https://www.magicbricks.com/propertyDetails/3-BHK-3300-Sq-ft-Penthouse-FOR-Sale-Chhattarpur-in-New-Delhi&id=4d423630313733313937,3,4.0,4.0,2100 sqft,36%,Risland India,Sky Mansion,,"Resale
Free Legal Title Check",20 (Out of 22 Floors),None,₹ 4.99 Cr,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Water Storage, Private Terrace/Garden, Vaastu Compliant, Service/Goods Lift, Air Conditioned, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Laundry Service, Internet/Wi-Fi Connectivity, DTH Television Facility, RO Water System, Banquet Hall, Bar/Lounge, Cafeteria/Food Court, Conference Room, Piped Gas, Jogging and Strolling Track, Outdoor Tennis Courts, Skyline View, Wrap Around Balcony, House help accommodation, Concierge Services, Private pool , Skydeck, Health club with Steam / Jaccuzi, Fingerprint Access, Water Front, Smart Home","Chhattarpur, New Delhi, Chhattarpur, New Delhi - South, Delhi NCR","4 km to M G Road
8 km Via Mehrauli Badarpur road
14 Km to IGI Airport","North
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Pool",Marble,,,,Under Construction,Semi-Furnished,Delhi Development Authority,,Freehold,,,"Outdoor Tennis Courts
3 Tier Security System",,Semi-Furnished,,,,1.0,,1.0,1.0,1.0,,,1.0,,4.0
https://www.magicbricks.com/propertyDetails/3-BHK-2000-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Kalkaji-Extention-in-New-Delhi&id=4d423538363839363033,3,3.0,,,,,,Ready to Move,"Resale
Free Legal Title Check",2 (Out of 3 Floors),None,₹ 3.75 Cr,,,"Kalkaji Extention, New Delhi - South, Delhi NCR",,,,,,,,Above 20 years,Unfurnished,,,,,,,2000 sqft,Unfurnished,,,,,,,,,1.0,,,,7.0
https://www.magicbricks.com/propertyDetails/2-BHK-95-Sq-yrd-Builder-Floor-Apartment-FOR-Sale-Tilak-Nagar-in-New-Delhi&id=4d423539343736393233,2,2.0,,78 sqyrd,17%,,,Ready to Move,"Resale
Free Legal Title Check",1 (Out of 4 Floors),None,₹ 80.0 Lac,,"Power Back Up, Lift, Reserved Parking","wz 84 Mottram park extension, Tilak Nagar, New Delhi - West, Delhi NCR",Mrv school.,,,,,,,New Construction,Semi-Furnished,,,,Brokers please do not contact,,,,Semi-Furnished,,,,,,,1.0,,1.0,,,,5.0
https://www.magicbricks.com/propertyDetails/2-BHK-90-Sq-m-Multistorey-Apartment-FOR-Sale-Hari-Enclave-in-New-Delhi&id=4d423536353438303339,2,2.0,,77 sqm,14%,,,Ready to Move,"Resale
Free Legal Title Check",2 (Out of 4 Floors),1 Open,₹ 90.0 Lac,,Piped Gas,"39- c., Hari Enclave, New Delhi - West, Delhi NCR","The Property is opposite BSES Office , Maya Enclave.",East,,,2 Hours Available,No/Rare Powercut,,Above 20 years,Semi-Furnished,Delhi Development Authority,,Freehold,,,,,Semi-Furnished,,,,,,,,,1.0,,,,9.0
https://www.magicbricks.com/propertyDetails/3-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Sale-Mehrauli-Village-in-New-Delhi&id=4d423537333932383139,3 See Dimensions,2.0,,1300 sqft,3%,,,Ready to Move,"Resale
Free Legal Title Check",2 (Out of 5 Floors),1 Covered,₹ 1.05 Cr,,"Power Back Up, Lift, Reserved Parking, Security, Water Storage, Waste Disposal","Royal Green Appartment A/7 892, khasra number, Mehrauli Village, ward No-8, New delhi, Mehrauli Village New Delhi., Mehrauli Village, New Delhi - South, Delhi NCR",Near by Chhatarpur Metro station.,North - East,Garden/Park,Normal Tiles/Kotah Stone,24 Hours Available,No/Rare Powercut,2,New Construction,Semi-Furnished,City Municipal Corporation,,Freehold,,,,,Semi-Furnished,,,,,,,,,1.0,,,2,
https://www.magicbricks.com/propertyDetails/3-BHK-1100-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Laxmi-Nagar-in-New-Delhi-r1&id=4d423237333433363937,3 See Dimensions,2.0,2.0,1000 sqft,9%,,,Ready to Move,"Resale
Free Legal Title Check",2 (Out of 3 Floors),1 Open,₹ 60.0 Lac,,"Reserved Parking, Visitor Parking","Laxmi Nagar, New Delhi - East, Delhi NCR",Nearby Pehlwan Dairy,East,"Garden/Park, Main Road",Normal Tiles/Kotah Stone,24 Hours Available,No/Rare Powercut,,5 to 10 years,Semi-Furnished,Developer,,Freehold,,,,,Semi-Furnished,,,,1.0,,,,,,,,,8.0
https://www.magicbricks.com/propertyDetails/3-BHK-127-Sq-yrd-Builder-Floor-Apartment-FOR-Sale-Kailash-hills-in-New-Delhi&id=4d423630313434363131,3,2.0,,127 sqyrd,,,,Ready to Move,"Resale
Free Legal Title Check",Ground (Out of 5 Floors),1 Open,₹ 1.25 Cr,,Reserved Parking,"28, g. Floor, Kailash hills, New Delhi - South, Delhi NCR",,East,Garden/Park,,12 Hours Available,No/Rare Powercut,,10 to 15 years,Semi-Furnished,,,Leasehold,,,,,Semi-Furnished,,,,,,,1.0,,1.0,,,,10.0
https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Chhattarpur-in-New-Delhi&id=4d423533323434363937,3 See Dimensions,2.0,2.0,1350 sqft,10%,,,Ready to Move,"New Property
Free Legal Title Check",2 (Out of 4 Floors),1 Covered,"₹ 65.0 Lac ₹ 9,29,116 Stamp Duty, Registration Charges ₹ 500 Monthly
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Gymnasium, Park, Reserved Parking, Security, Water Storage, Private Terrace/Garden, Vaastu Compliant, Service/Goods Lift, Air Conditioned, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Laundry Service, Internet/Wi-Fi Connectivity, DTH Television Facility, RO Water System, Banquet Hall, Piped Gas","Chattarpur Enclave, Chhattarpur, New Delhi - South, Delhi NCR","Walking distance from good schools, metro and hopitals.",North - East,"Garden/Park, Main Road",Vitrified,24 Hours Available,No/Rare Powercut,1,New Construction,Semi-Furnished,Municipal Corporation of Delhi,,Freehold,,,,,Semi-Furnished,,,,1.0,,,2.0,,,,,,9.0
https://www.magicbricks.com/propertyDetails/3-BHK-1125-Sq-ft-Builder-Floor-Apartment-FOR-Sale-East-Of-Kailash-Block-F-in-New-Delhi&id=4d423539333838363531,3 See Dimensions,3.0,,,,,,Ready to Move,"New Property
Free Legal Title Check",2 (Out of 4 Floors),1 Covered,"₹ 2.50 Cr ₹ 17,50,000 Approx. Registration Charges
See Other Charges",,"Lift, Park, Reserved Parking, Water Storage, Vaastu Compliant, Air Conditioned, Visitor Parking, Piped Gas, Jogging and Strolling Track","f block, East Of Kailash Block F, New Delhi - South, Delhi NCR",Near dps school kailash colony metro.,North - East,Garden/Park,Marble,24 Hours Available,No/Rare Powercut,1,New Construction,Unfurnished,Delhi Development Authority,,Freehold,,,,1125 sqft,Unfurnished,,,,,125 sqft,,4.0,,1.0,,,,8.0
https://www.magicbricks.com/propertyDetails/3-BHK-180-Sq-yrd-Builder-Floor-Apartment-FOR-Sale-Narain-Vihar-in-New-Delhi-r1&id=4d423536313030373735,3 See Dimension,2.0,2.0,180 sqyrd,,,,Ready to Move,"Resale
Free Legal Title Check",3 (Out of 3 Floors),1 Open,"₹ 2.50 Cr ₹ 17,50,000 Approx. Registration Charges
See Other Charges",,"Lift, Reserved Parking, Water Storage, Private Terrace/Garden","Narain Vihar, New Delhi - West, Delhi NCR",,North,Main Road,Marble,24 Hours Available,No/Rare Powercut,1,5 to 10 years,Semi-Furnished,Delhi Development Authority,,Freehold,,,,,Semi-Furnished,,,,,,,,,,,,,8.0
https://www.magicbricks.com/propertyDetails/2-BHK-38-Sq-m-Multistorey-Apartment-FOR-Sale-Rohini-Sector-2-in-New-Delhi&id=4d423630313638323033,2,2.0,,38 sqm,,,,Ready to Move,"Resale
Free Legal Title Check",3 (Out of 3 Floors),1 Open,₹ 46.0 Lac,,,"Sector 2 Rohini, New Delhi - Rohini, Delhi NCR",,,,,24 Hours Available,No/Rare Powercut,,10 to 15 years,Semi-Furnished,,,Freehold,,,,,Semi-Furnished,,,,,,,,,1.0,,,,7.0
https://www.magicbricks.com/propertyDetails/2-BHK-450-Sq-ft-Multistorey-Apartment-FOR-Sale-Dwarka-Mor-in-New-Delhi&id=4d423539333335353431,2,2.0,,,,,,Ready to Move,"Resale
Free Legal Title Check",1 (Out of 16 Floors),1 Open,₹ 24.0 Lac,,,"R/83 Mohan garden, dwarka, Dwarka Mor, New Delhi - West, Delhi NCR",bharma chowk,East,Garden/Park,Vitrified,24 Hours Available,No/Rare Powercut,,New Construction,Semi-Furnished,Delhi Development Authority,,Freehold,Brokers please do not contact,,,450 sqft,Semi-Furnished,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-850-Sq-ft-Multistorey-Apartment-FOR-Sale-Chhattarpur-Enclave-Phase1-in-New-Delhi&id=4d423539373238353233,2,2.0,2.0,770 sqft,9%,,,,"New Property
Free Legal Title Check",1 (Out of 4 Floors),None,₹ 39.0 Lac,,"Lift, Rain Water Harvesting, Club House, Gymnasium, Park, Reserved Parking, Security, Water Storage, Visitor Parking, Maintenance Staff, Waste Disposal","292 Chattarpur Maidangarhi main road 110068, Chhattarpur Enclave Phase1, New Delhi - South, Delhi NCR",Chattarpur Metro station and Qutub Minar metro Station. Near Chattarpur mandir.,North - East,Main Road,"Vitrified, Ceramic Tiles, Marble",,,,Under Construction,Semi-Furnished,,,Freehold,,,,,Semi-Furnished,,,,,,,,,,,,,8.0
https://www.magicbricks.com/propertyDetails/2-BHK-1450-Sq-ft-Multistorey-Apartment-FOR-Sale-H-Block-Saket-in-New-Delhi&id=4d423533383336353335,2 See Dimensions,2.0,,1150 sqft,20%,,,Ready to Move,"Resale
Free Legal Title Check",Ground (Out of 3 Floors),1 Open,₹ 2.0 Cr,,"Park, Piped Gas","H 24 a., H Block-Saket, New Delhi - South, Delhi NCR",Property is close to Saket Mall,West,Garden/Park,Ceramic Tiles,6 Hours Available,No/Rare Powercut,None,Above 20 years,Unfurnished,Delhi Development Authority,,Freehold,,,,,Unfurnished,,,,,,,1.0,,,,1.0,None,6.0
https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Rohini-Sector-25-in-New-Delhi&id=4d423535323338363835,2 See Dimensions,2.0,,810 sqft,10%,,,Ready to Move,"Resale
Free Legal Title Check",1 (Out of 4 Floors),1 Open,"₹ 60.0 Lac ₹ 4,20,000 Approx. Registration Charges ₹ 300 Monthly
See Other Charges",,"Swimming Pool, Park, Reserved Parking, Security, Air Conditioned, Visitor Parking, Maintenance Staff, Internet/Wi-Fi Connectivity, DTH Television Facility, RO Water System, Jogging and Strolling Track","Sector 25 Rohini, New Delhi - Rohini, Delhi NCR",Near by Ryan international school,North - East,"Garden/Park, Main Road","Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,,Less than 5 years,Semi-Furnished,Development Authority,,Freehold,,,,,Semi-Furnished,,,,,,,,,1.0,,,,6.0
